image,suspected_duplicate,duplicate_type,similarity_score,recommended_action
Healthy\Image_1017.jpg,Healthy\Image_SetA1017.jpg,exact,0,remove (keep anchor)
Healthy\Image_1017.jpg,Healthy\Image_SetA1018.jpg,exact,0,remove (keep anchor)
Healthy\Image_1017.jpg,Healthy\Image_SetB1017.jpg,exact,0,remove (keep anchor)
Healthy\Image_1017.jpg,Healthy\Image_SetB1018.jpg,exact,0,remove (keep anchor)
Healthy\Image_1019.jpg,Healthy\Image_1020.jpg,exact,0,remove (keep anchor)
Healthy\Image_1019.jpg,Healthy\Image_SetA1019.jpg,exact,0,remove (keep anchor)
Healthy\Image_1019.jpg,Healthy\Image_SetA1020.jpg,exact,0,remove (keep anchor)
Healthy\Image_1019.jpg,Healthy\Image_SetB1019.jpg,exact,0,remove (keep anchor)
Healthy\Image_1019.jpg,Healthy\Image_SetB1020.jpg,exact,0,remove (keep anchor)
Healthy\Image_1021.jpg,Healthy\Image_1022.jpg,exact,0,remove (keep anchor)
Healthy\Image_1021.jpg,Healthy\Image_SetA1021.jpg,exact,0,remove (keep anchor)
Healthy\Image_1021.jpg,Healthy\Image_SetA1022.jpg,exact,0,remove (keep anchor)
Healthy\Image_1021.jpg,Healthy\Image_SetB1021.jpg,exact,0,remove (keep anchor)
Healthy\Image_1021.jpg,Healthy\Image_SetB1022.jpg,exact,0,remove (keep anchor)
Healthy\Image_1023.jpg,Healthy\Image_1024.jpg,exact,0,remove (keep anchor)
Healthy\Image_1023.jpg,Healthy\Image_SetA1023.jpg,exact,0,remove (keep anchor)
Healthy\Image_1023.jpg,Healthy\Image_SetA1024.jpg,exact,0,remove (keep anchor)
Healthy\Image_1023.jpg,Healthy\Image_SetB1023.jpg,exact,0,remove (keep anchor)
Healthy\Image_1023.jpg,Healthy\Image_SetB1024.jpg,exact,0,remove (keep anchor)
Healthy\Image_103.jpg,Healthy\Image_104.jpg,exact,0,remove (keep anchor)
Healthy\Image_103.jpg,Healthy\Image_SetA103.jpg,exact,0,remove (keep anchor)
Healthy\Image_103.jpg,Healthy\Image_SetA104.jpg,exact,0,remove (keep anchor)
Healthy\Image_103.jpg,Healthy\Image_SetB103.jpg,exact,0,remove (keep anchor)
Healthy\Image_103.jpg,Healthy\Image_SetB104.jpg,exact,0,remove (keep anchor)
Healthy\Image_105.jpg,Healthy\Image_106.jpg,exact,0,remove (keep anchor)
Healthy\Image_105.jpg,Healthy\Image_SetA105.jpg,exact,0,remove (keep anchor)
Healthy\Image_105.jpg,Healthy\Image_SetA106.jpg,exact,0,remove (keep anchor)
Healthy\Image_105.jpg,Healthy\Image_SetB105.jpg,exact,0,remove (keep anchor)
Healthy\Image_105.jpg,Healthy\Image_SetB106.jpg,exact,0,remove (keep anchor)
Healthy\Image_107.jpg,Healthy\Image_108.jpg,exact,0,remove (keep anchor)
Healthy\Image_107.jpg,Healthy\Image_SetA107.jpg,exact,0,remove (keep anchor)
Healthy\Image_107.jpg,Healthy\Image_SetA108.jpg,exact,0,remove (keep anchor)
Healthy\Image_107.jpg,Healthy\Image_SetB107.jpg,exact,0,remove (keep anchor)
Healthy\Image_107.jpg,Healthy\Image_SetB108.jpg,exact,0,remove (keep anchor)
Healthy\Image_109.jpg,Healthy\Image_110.jpg,exact,0,remove (keep anchor)
Healthy\Image_109.jpg,Healthy\Image_SetA109.jpg,exact,0,remove (keep anchor)
Healthy\Image_109.jpg,Healthy\Image_SetA110.jpg,exact,0,remove (keep anchor)
Healthy\Image_109.jpg,Healthy\Image_SetB109.jpg,exact,0,remove (keep anchor)
Healthy\Image_109.jpg,Healthy\Image_SetB110.jpg,exact,0,remove (keep anchor)
Healthy\Image_111.jpg,Healthy\Image_112.jpg,exact,0,remove (keep anchor)
Healthy\Image_111.jpg,Healthy\Image_SetA111.jpg,exact,0,remove (keep anchor)
Healthy\Image_111.jpg,Healthy\Image_SetA112.jpg,exact,0,remove (keep anchor)
Healthy\Image_111.jpg,Healthy\Image_SetB111.jpg,exact,0,remove (keep anchor)
Healthy\Image_111.jpg,Healthy\Image_SetB112.jpg,exact,0,remove (keep anchor)
Healthy\Image_113.jpg,Healthy\Image_114.jpg,exact,0,remove (keep anchor)
Healthy\Image_113.jpg,Healthy\Image_SetA113.jpg,exact,0,remove (keep anchor)
Healthy\Image_113.jpg,Healthy\Image_SetA114.jpg,exact,0,remove (keep anchor)
Healthy\Image_113.jpg,Healthy\Image_SetB113.jpg,exact,0,remove (keep anchor)
Healthy\Image_113.jpg,Healthy\Image_SetB114.jpg,exact,0,remove (keep anchor)
Healthy\Image_115.jpg,Healthy\Image_116.jpg,exact,0,remove (keep anchor)
Healthy\Image_115.jpg,Healthy\Image_SetA115.jpg,exact,0,remove (keep anchor)
Healthy\Image_115.jpg,Healthy\Image_SetA116.jpg,exact,0,remove (keep anchor)
Healthy\Image_115.jpg,Healthy\Image_SetB115.jpg,exact,0,remove (keep anchor)
Healthy\Image_115.jpg,Healthy\Image_SetB116.jpg,exact,0,remove (keep anchor)
Healthy\Image_117.jpg,Healthy\Image_118.jpg,exact,0,remove (keep anchor)
Healthy\Image_117.jpg,Healthy\Image_SetA117.jpg,exact,0,remove (keep anchor)
Healthy\Image_117.jpg,Healthy\Image_SetA118.jpg,exact,0,remove (keep anchor)
Healthy\Image_117.jpg,Healthy\Image_SetB117.jpg,exact,0,remove (keep anchor)
Healthy\Image_117.jpg,Healthy\Image_SetB118.jpg,exact,0,remove (keep anchor)
Healthy\Image_119.jpg,Healthy\Image_120.jpg,exact,0,remove (keep anchor)
Healthy\Image_119.jpg,Healthy\Image_SetA119.jpg,exact,0,remove (keep anchor)
Healthy\Image_119.jpg,Healthy\Image_SetA120.jpg,exact,0,remove (keep anchor)
Healthy\Image_119.jpg,Healthy\Image_SetB119.jpg,exact,0,remove (keep anchor)
Healthy\Image_119.jpg,Healthy\Image_SetB120.jpg,exact,0,remove (keep anchor)
Healthy\Image_121.jpg,Healthy\Image_122.jpg,exact,0,remove (keep anchor)
Healthy\Image_121.jpg,Healthy\Image_SetA121.jpg,exact,0,remove (keep anchor)
Healthy\Image_121.jpg,Healthy\Image_SetA122.jpg,exact,0,remove (keep anchor)
Healthy\Image_121.jpg,Healthy\Image_SetB121.jpg,exact,0,remove (keep anchor)
Healthy\Image_121.jpg,Healthy\Image_SetB122.jpg,exact,0,remove (keep anchor)
Healthy\Image_123.jpg,Healthy\Image_124.jpg,exact,0,remove (keep anchor)
Healthy\Image_123.jpg,Healthy\Image_SetA123.jpg,exact,0,remove (keep anchor)
Healthy\Image_123.jpg,Healthy\Image_SetA124.jpg,exact,0,remove (keep anchor)
Healthy\Image_123.jpg,Healthy\Image_SetB123.jpg,exact,0,remove (keep anchor)
Healthy\Image_123.jpg,Healthy\Image_SetB124.jpg,exact,0,remove (keep anchor)
Healthy\Image_125.jpg,Healthy\Image_126.jpg,exact,0,remove (keep anchor)
Healthy\Image_125.jpg,Healthy\Image_SetA125.jpg,exact,0,remove (keep anchor)
Healthy\Image_125.jpg,Healthy\Image_SetA126.jpg,exact,0,remove (keep anchor)
Healthy\Image_125.jpg,Healthy\Image_SetB125.jpg,exact,0,remove (keep anchor)
Healthy\Image_125.jpg,Healthy\Image_SetB126.jpg,exact,0,remove (keep anchor)
Healthy\Image_127.jpg,Healthy\Image_128.jpg,exact,0,remove (keep anchor)
Healthy\Image_127.jpg,Healthy\Image_SetA127.jpg,exact,0,remove (keep anchor)
Healthy\Image_127.jpg,Healthy\Image_SetA128.jpg,exact,0,remove (keep anchor)
Healthy\Image_127.jpg,Healthy\Image_SetB127.jpg,exact,0,remove (keep anchor)
Healthy\Image_127.jpg,Healthy\Image_SetB128.jpg,exact,0,remove (keep anchor)
Healthy\Image_129.jpg,Healthy\Image_130.jpg,exact,0,remove (keep anchor)
Healthy\Image_129.jpg,Healthy\Image_SetA129.jpg,exact,0,remove (keep anchor)
Healthy\Image_129.jpg,Healthy\Image_SetA130.jpg,exact,0,remove (keep anchor)
Healthy\Image_129.jpg,Healthy\Image_SetB129.jpg,exact,0,remove (keep anchor)
Healthy\Image_129.jpg,Healthy\Image_SetB130.jpg,exact,0,remove (keep anchor)
Healthy\Image_131.jpg,Healthy\Image_132.jpg,exact,0,remove (keep anchor)
Healthy\Image_131.jpg,Healthy\Image_SetA131.jpg,exact,0,remove (keep anchor)
Healthy\Image_131.jpg,Healthy\Image_SetA132.jpg,exact,0,remove (keep anchor)
Healthy\Image_131.jpg,Healthy\Image_SetB131.jpg,exact,0,remove (keep anchor)
Healthy\Image_131.jpg,Healthy\Image_SetB132.jpg,exact,0,remove (keep anchor)
Healthy\Image_133.jpg,Healthy\Image_134.jpg,exact,0,remove (keep anchor)
Healthy\Image_133.jpg,Healthy\Image_SetA133.jpg,exact,0,remove (keep anchor)
Healthy\Image_133.jpg,Healthy\Image_SetA134.jpg,exact,0,remove (keep anchor)
Healthy\Image_133.jpg,Healthy\Image_SetB133.jpg,exact,0,remove (keep anchor)
Healthy\Image_133.jpg,Healthy\Image_SetB134.jpg,exact,0,remove (keep anchor)
Healthy\Image_135.jpg,Healthy\Image_136.jpg,exact,0,remove (keep anchor)
Healthy\Image_135.jpg,Healthy\Image_SetA135.jpg,exact,0,remove (keep anchor)
Healthy\Image_135.jpg,Healthy\Image_SetA136.jpg,exact,0,remove (keep anchor)
Healthy\Image_135.jpg,Healthy\Image_SetB135.jpg,exact,0,remove (keep anchor)
Healthy\Image_135.jpg,Healthy\Image_SetB136.jpg,exact,0,remove (keep anchor)
Healthy\Image_137.jpg,Healthy\Image_138.jpg,exact,0,remove (keep anchor)
Healthy\Image_137.jpg,Healthy\Image_SetA137.jpg,exact,0,remove (keep anchor)
Healthy\Image_137.jpg,Healthy\Image_SetA138.jpg,exact,0,remove (keep anchor)
Healthy\Image_137.jpg,Healthy\Image_SetB137.jpg,exact,0,remove (keep anchor)
Healthy\Image_137.jpg,Healthy\Image_SetB138.jpg,exact,0,remove (keep anchor)
Healthy\Image_139.jpg,Healthy\Image_140.jpg,exact,0,remove (keep anchor)
Healthy\Image_139.jpg,Healthy\Image_SetA139.jpg,exact,0,remove (keep anchor)
Healthy\Image_139.jpg,Healthy\Image_SetA140.jpg,exact,0,remove (keep anchor)
Healthy\Image_139.jpg,Healthy\Image_SetB139.jpg,exact,0,remove (keep anchor)
Healthy\Image_139.jpg,Healthy\Image_SetB140.jpg,exact,0,remove (keep anchor)
Healthy\Image_141.jpg,Healthy\Image_142.jpg,exact,0,remove (keep anchor)
Healthy\Image_141.jpg,Healthy\Image_SetA141.jpg,exact,0,remove (keep anchor)
Healthy\Image_141.jpg,Healthy\Image_SetA142.jpg,exact,0,remove (keep anchor)
Healthy\Image_141.jpg,Healthy\Image_SetB141.jpg,exact,0,remove (keep anchor)
Healthy\Image_141.jpg,Healthy\Image_SetB142.jpg,exact,0,remove (keep anchor)
Healthy\Image_143.jpg,Healthy\Image_144.jpg,exact,0,remove (keep anchor)
Healthy\Image_143.jpg,Healthy\Image_SetA143.jpg,exact,0,remove (keep anchor)
Healthy\Image_143.jpg,Healthy\Image_SetA144.jpg,exact,0,remove (keep anchor)
Healthy\Image_143.jpg,Healthy\Image_SetB143.jpg,exact,0,remove (keep anchor)
Healthy\Image_143.jpg,Healthy\Image_SetB144.jpg,exact,0,remove (keep anchor)
Healthy\Image_145.jpg,Healthy\Image_146.jpg,exact,0,remove (keep anchor)
Healthy\Image_145.jpg,Healthy\Image_SetA145.jpg,exact,0,remove (keep anchor)
Healthy\Image_145.jpg,Healthy\Image_SetA146.jpg,exact,0,remove (keep anchor)
Healthy\Image_145.jpg,Healthy\Image_SetB145.jpg,exact,0,remove (keep anchor)
Healthy\Image_145.jpg,Healthy\Image_SetB146.jpg,exact,0,remove (keep anchor)
Healthy\Image_147.jpg,Healthy\Image_148.jpg,exact,0,remove (keep anchor)
Healthy\Image_147.jpg,Healthy\Image_SetA147.jpg,exact,0,remove (keep anchor)
Healthy\Image_147.jpg,Healthy\Image_SetA148.jpg,exact,0,remove (keep anchor)
Healthy\Image_147.jpg,Healthy\Image_SetB147.jpg,exact,0,remove (keep anchor)
Healthy\Image_147.jpg,Healthy\Image_SetB148.jpg,exact,0,remove (keep anchor)
Healthy\Image_149.jpg,Healthy\Image_150.jpg,exact,0,remove (keep anchor)
Healthy\Image_149.jpg,Healthy\Image_SetA149.jpg,exact,0,remove (keep anchor)
Healthy\Image_149.jpg,Healthy\Image_SetA150.jpg,exact,0,remove (keep anchor)
Healthy\Image_149.jpg,Healthy\Image_SetB149.jpg,exact,0,remove (keep anchor)
Healthy\Image_149.jpg,Healthy\Image_SetB150.jpg,exact,0,remove (keep anchor)
Healthy\Image_151.jpg,Healthy\Image_152.jpg,exact,0,remove (keep anchor)
Healthy\Image_151.jpg,Healthy\Image_SetA151.jpg,exact,0,remove (keep anchor)
Healthy\Image_151.jpg,Healthy\Image_SetA152.jpg,exact,0,remove (keep anchor)
Healthy\Image_151.jpg,Healthy\Image_SetB151.jpg,exact,0,remove (keep anchor)
Healthy\Image_151.jpg,Healthy\Image_SetB152.jpg,exact,0,remove (keep anchor)
Healthy\Image_153.jpg,Healthy\Image_154.jpg,exact,0,remove (keep anchor)
Healthy\Image_153.jpg,Healthy\Image_SetA153.jpg,exact,0,remove (keep anchor)
Healthy\Image_153.jpg,Healthy\Image_SetA154.jpg,exact,0,remove (keep anchor)
Healthy\Image_153.jpg,Healthy\Image_SetB153.jpg,exact,0,remove (keep anchor)
Healthy\Image_153.jpg,Healthy\Image_SetB154.jpg,exact,0,remove (keep anchor)
Healthy\Image_155.jpg,Healthy\Image_156.jpg,exact,0,remove (keep anchor)
Healthy\Image_155.jpg,Healthy\Image_SetA155.jpg,exact,0,remove (keep anchor)
Healthy\Image_155.jpg,Healthy\Image_SetA156.jpg,exact,0,remove (keep anchor)
Healthy\Image_155.jpg,Healthy\Image_SetB155.jpg,exact,0,remove (keep anchor)
Healthy\Image_155.jpg,Healthy\Image_SetB156.jpg,exact,0,remove (keep anchor)
Healthy\Image_157.jpg,Healthy\Image_158.jpg,exact,0,remove (keep anchor)
Healthy\Image_157.jpg,Healthy\Image_SetA157.jpg,exact,0,remove (keep anchor)
Healthy\Image_157.jpg,Healthy\Image_SetA158.jpg,exact,0,remove (keep anchor)
Healthy\Image_157.jpg,Healthy\Image_SetB157.jpg,exact,0,remove (keep anchor)
Healthy\Image_157.jpg,Healthy\Image_SetB158.jpg,exact,0,remove (keep anchor)
Healthy\Image_159.jpg,Healthy\Image_160.jpg,exact,0,remove (keep anchor)
Healthy\Image_159.jpg,Healthy\Image_SetA159.jpg,exact,0,remove (keep anchor)
Healthy\Image_159.jpg,Healthy\Image_SetA160.jpg,exact,0,remove (keep anchor)
Healthy\Image_159.jpg,Healthy\Image_SetB159.jpg,exact,0,remove (keep anchor)
Healthy\Image_159.jpg,Healthy\Image_SetB160.jpg,exact,0,remove (keep anchor)
Healthy\Image_161.jpg,Healthy\Image_162.jpg,exact,0,remove (keep anchor)
Healthy\Image_161.jpg,Healthy\Image_SetA161.jpg,exact,0,remove (keep anchor)
Healthy\Image_161.jpg,Healthy\Image_SetA162.jpg,exact,0,remove (keep anchor)
Healthy\Image_161.jpg,Healthy\Image_SetB161.jpg,exact,0,remove (keep anchor)
Healthy\Image_161.jpg,Healthy\Image_SetB162.jpg,exact,0,remove (keep anchor)
Healthy\Image_163.jpg,Healthy\Image_164.jpg,exact,0,remove (keep anchor)
Healthy\Image_163.jpg,Healthy\Image_SetA163.jpg,exact,0,remove (keep anchor)
Healthy\Image_163.jpg,Healthy\Image_SetA164.jpg,exact,0,remove (keep anchor)
Healthy\Image_163.jpg,Healthy\Image_SetB163.jpg,exact,0,remove (keep anchor)
Healthy\Image_163.jpg,Healthy\Image_SetB164.jpg,exact,0,remove (keep anchor)
Healthy\Image_165.jpg,Healthy\Image_166.jpg,exact,0,remove (keep anchor)
Healthy\Image_165.jpg,Healthy\Image_SetA165.jpg,exact,0,remove (keep anchor)
Healthy\Image_165.jpg,Healthy\Image_SetA166.jpg,exact,0,remove (keep anchor)
Healthy\Image_165.jpg,Healthy\Image_SetB165.jpg,exact,0,remove (keep anchor)
Healthy\Image_165.jpg,Healthy\Image_SetB166.jpg,exact,0,remove (keep anchor)
Healthy\Image_167.jpg,Healthy\Image_168.jpg,exact,0,remove (keep anchor)
Healthy\Image_167.jpg,Healthy\Image_SetA167.jpg,exact,0,remove (keep anchor)
Healthy\Image_167.jpg,Healthy\Image_SetA168.jpg,exact,0,remove (keep anchor)
Healthy\Image_167.jpg,Healthy\Image_SetB167.jpg,exact,0,remove (keep anchor)
Healthy\Image_167.jpg,Healthy\Image_SetB168.jpg,exact,0,remove (keep anchor)
Healthy\Image_169.jpg,Healthy\Image_170.jpg,exact,0,remove (keep anchor)
Healthy\Image_169.jpg,Healthy\Image_SetA169.jpg,exact,0,remove (keep anchor)
Healthy\Image_169.jpg,Healthy\Image_SetA170.jpg,exact,0,remove (keep anchor)
Healthy\Image_169.jpg,Healthy\Image_SetB169.jpg,exact,0,remove (keep anchor)
Healthy\Image_169.jpg,Healthy\Image_SetB170.jpg,exact,0,remove (keep anchor)
Healthy\Image_171.jpg,Healthy\Image_172.jpg,exact,0,remove (keep anchor)
Healthy\Image_171.jpg,Healthy\Image_SetA171.jpg,exact,0,remove (keep anchor)
Healthy\Image_171.jpg,Healthy\Image_SetA172.jpg,exact,0,remove (keep anchor)
Healthy\Image_171.jpg,Healthy\Image_SetB171.jpg,exact,0,remove (keep anchor)
Healthy\Image_171.jpg,Healthy\Image_SetB172.jpg,exact,0,remove (keep anchor)
Healthy\Image_173.jpg,Healthy\Image_174.jpg,exact,0,remove (keep anchor)
Healthy\Image_173.jpg,Healthy\Image_SetA173.jpg,exact,0,remove (keep anchor)
Healthy\Image_173.jpg,Healthy\Image_SetA174.jpg,exact,0,remove (keep anchor)
Healthy\Image_173.jpg,Healthy\Image_SetB173.jpg,exact,0,remove (keep anchor)
Healthy\Image_173.jpg,Healthy\Image_SetB174.jpg,exact,0,remove (keep anchor)
Healthy\Image_175.jpg,Healthy\Image_176.jpg,exact,0,remove (keep anchor)
Healthy\Image_175.jpg,Healthy\Image_SetA175.jpg,exact,0,remove (keep anchor)
Healthy\Image_175.jpg,Healthy\Image_SetA176.jpg,exact,0,remove (keep anchor)
Healthy\Image_175.jpg,Healthy\Image_SetB175.jpg,exact,0,remove (keep anchor)
Healthy\Image_175.jpg,Healthy\Image_SetB176.jpg,exact,0,remove (keep anchor)
Healthy\Image_177.jpg,Healthy\Image_178.jpg,exact,0,remove (keep anchor)
Healthy\Image_177.jpg,Healthy\Image_SetA177.jpg,exact,0,remove (keep anchor)
Healthy\Image_177.jpg,Healthy\Image_SetA178.jpg,exact,0,remove (keep anchor)
Healthy\Image_177.jpg,Healthy\Image_SetB177.jpg,exact,0,remove (keep anchor)
Healthy\Image_177.jpg,Healthy\Image_SetB178.jpg,exact,0,remove (keep anchor)
Healthy\Image_179.jpg,Healthy\Image_180.jpg,exact,0,remove (keep anchor)
Healthy\Image_179.jpg,Healthy\Image_SetA179.jpg,exact,0,remove (keep anchor)
Healthy\Image_179.jpg,Healthy\Image_SetA180.jpg,exact,0,remove (keep anchor)
Healthy\Image_179.jpg,Healthy\Image_SetB179.jpg,exact,0,remove (keep anchor)
Healthy\Image_179.jpg,Healthy\Image_SetB180.jpg,exact,0,remove (keep anchor)
Healthy\Image_181.jpg,Healthy\Image_182.jpg,exact,0,remove (keep anchor)
Healthy\Image_181.jpg,Healthy\Image_SetA181.jpg,exact,0,remove (keep anchor)
Healthy\Image_181.jpg,Healthy\Image_SetA182.jpg,exact,0,remove (keep anchor)
Healthy\Image_181.jpg,Healthy\Image_SetB181.jpg,exact,0,remove (keep anchor)
Healthy\Image_181.jpg,Healthy\Image_SetB182.jpg,exact,0,remove (keep anchor)
Healthy\Image_183.jpg,Healthy\Image_184.jpg,exact,0,remove (keep anchor)
Healthy\Image_183.jpg,Healthy\Image_SetA183.jpg,exact,0,remove (keep anchor)
Healthy\Image_183.jpg,Healthy\Image_SetA184.jpg,exact,0,remove (keep anchor)
Healthy\Image_183.jpg,Healthy\Image_SetB183.jpg,exact,0,remove (keep anchor)
Healthy\Image_183.jpg,Healthy\Image_SetB184.jpg,exact,0,remove (keep anchor)
Healthy\Image_185.jpg,Healthy\Image_186.jpg,exact,0,remove (keep anchor)
Healthy\Image_185.jpg,Healthy\Image_SetA185.jpg,exact,0,remove (keep anchor)
Healthy\Image_185.jpg,Healthy\Image_SetA186.jpg,exact,0,remove (keep anchor)
Healthy\Image_185.jpg,Healthy\Image_SetB185.jpg,exact,0,remove (keep anchor)
Healthy\Image_185.jpg,Healthy\Image_SetB186.jpg,exact,0,remove (keep anchor)
Healthy\Image_187.jpg,Healthy\Image_188.jpg,exact,0,remove (keep anchor)
Healthy\Image_187.jpg,Healthy\Image_SetA187.jpg,exact,0,remove (keep anchor)
Healthy\Image_187.jpg,Healthy\Image_SetA188.jpg,exact,0,remove (keep anchor)
Healthy\Image_187.jpg,Healthy\Image_SetB187.jpg,exact,0,remove (keep anchor)
Healthy\Image_187.jpg,Healthy\Image_SetB188.jpg,exact,0,remove (keep anchor)
Healthy\Image_189.jpg,Healthy\Image_190.jpg,exact,0,remove (keep anchor)
Healthy\Image_189.jpg,Healthy\Image_SetA189.jpg,exact,0,remove (keep anchor)
Healthy\Image_189.jpg,Healthy\Image_SetA190.jpg,exact,0,remove (keep anchor)
Healthy\Image_189.jpg,Healthy\Image_SetB189.jpg,exact,0,remove (keep anchor)
Healthy\Image_189.jpg,Healthy\Image_SetB190.jpg,exact,0,remove (keep anchor)
Healthy\Image_191.jpg,Healthy\Image_192.jpg,exact,0,remove (keep anchor)
Healthy\Image_191.jpg,Healthy\Image_SetA191.jpg,exact,0,remove (keep anchor)
Healthy\Image_191.jpg,Healthy\Image_SetA192.jpg,exact,0,remove (keep anchor)
Healthy\Image_191.jpg,Healthy\Image_SetB191.jpg,exact,0,remove (keep anchor)
Healthy\Image_191.jpg,Healthy\Image_SetB192.jpg,exact,0,remove (keep anchor)
Healthy\Image_193.jpg,Healthy\Image_194.jpg,exact,0,remove (keep anchor)
Healthy\Image_193.jpg,Healthy\Image_SetA193.jpg,exact,0,remove (keep anchor)
Healthy\Image_193.jpg,Healthy\Image_SetA194.jpg,exact,0,remove (keep anchor)
Healthy\Image_193.jpg,Healthy\Image_SetB193.jpg,exact,0,remove (keep anchor)
Healthy\Image_193.jpg,Healthy\Image_SetB194.jpg,exact,0,remove (keep anchor)
Healthy\Image_195.jpg,Healthy\Image_196.jpg,exact,0,remove (keep anchor)
Healthy\Image_195.jpg,Healthy\Image_SetA195.jpg,exact,0,remove (keep anchor)
Healthy\Image_195.jpg,Healthy\Image_SetA196.jpg,exact,0,remove (keep anchor)
Healthy\Image_195.jpg,Healthy\Image_SetB195.jpg,exact,0,remove (keep anchor)
Healthy\Image_195.jpg,Healthy\Image_SetB196.jpg,exact,0,remove (keep anchor)
Healthy\Image_197.jpg,Healthy\Image_198.jpg,exact,0,remove (keep anchor)
Healthy\Image_197.jpg,Healthy\Image_SetA197.jpg,exact,0,remove (keep anchor)
Healthy\Image_197.jpg,Healthy\Image_SetA198.jpg,exact,0,remove (keep anchor)
Healthy\Image_197.jpg,Healthy\Image_SetB197.jpg,exact,0,remove (keep anchor)
Healthy\Image_197.jpg,Healthy\Image_SetB198.jpg,exact,0,remove (keep anchor)
Healthy\Image_199.jpg,Healthy\Image_200.jpg,exact,0,remove (keep anchor)
Healthy\Image_199.jpg,Healthy\Image_SetA199.jpg,exact,0,remove (keep anchor)
Healthy\Image_199.jpg,Healthy\Image_SetA200.jpg,exact,0,remove (keep anchor)
Healthy\Image_199.jpg,Healthy\Image_SetB199.jpg,exact,0,remove (keep anchor)
Healthy\Image_199.jpg,Healthy\Image_SetB200.jpg,exact,0,remove (keep anchor)
Healthy\Image_201.jpg,Healthy\Image_202.jpg,exact,0,remove (keep anchor)
Healthy\Image_201.jpg,Healthy\Image_SetA201.jpg,exact,0,remove (keep anchor)
Healthy\Image_201.jpg,Healthy\Image_SetA202.jpg,exact,0,remove (keep anchor)
Healthy\Image_201.jpg,Healthy\Image_SetB201.jpg,exact,0,remove (keep anchor)
Healthy\Image_201.jpg,Healthy\Image_SetB202.jpg,exact,0,remove (keep anchor)
Healthy\Image_203.jpg,Healthy\Image_204.jpg,exact,0,remove (keep anchor)
Healthy\Image_203.jpg,Healthy\Image_SetA203.jpg,exact,0,remove (keep anchor)
Healthy\Image_203.jpg,Healthy\Image_SetA204.jpg,exact,0,remove (keep anchor)
Healthy\Image_203.jpg,Healthy\Image_SetB203.jpg,exact,0,remove (keep anchor)
Healthy\Image_203.jpg,Healthy\Image_SetB204.jpg,exact,0,remove (keep anchor)
Healthy\Image_205.jpg,Healthy\Image_206.jpg,exact,0,remove (keep anchor)
Healthy\Image_205.jpg,Healthy\Image_SetA205.jpg,exact,0,remove (keep anchor)
Healthy\Image_205.jpg,Healthy\Image_SetA206.jpg,exact,0,remove (keep anchor)
Healthy\Image_205.jpg,Healthy\Image_SetB205.jpg,exact,0,remove (keep anchor)
Healthy\Image_205.jpg,Healthy\Image_SetB206.jpg,exact,0,remove (keep anchor)
Healthy\Image_207.jpg,Healthy\Image_208.jpg,exact,0,remove (keep anchor)
Healthy\Image_207.jpg,Healthy\Image_SetA207.jpg,exact,0,remove (keep anchor)
Healthy\Image_207.jpg,Healthy\Image_SetA208.jpg,exact,0,remove (keep anchor)
Healthy\Image_207.jpg,Healthy\Image_SetB207.jpg,exact,0,remove (keep anchor)
Healthy\Image_207.jpg,Healthy\Image_SetB208.jpg,exact,0,remove (keep anchor)
Healthy\Image_209.jpg,Healthy\Image_210.jpg,exact,0,remove (keep anchor)
